OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
1925586,04092020102,Fresh Market Deli,400 WOODBURN RD ,,RALEIGH,NC,27605-1324,(919) 828-7888,1991-03-19T04:00:00Z,Food Stand,4932,-78.65855965,35.78994083,M
1925587,04092010648,Shaw University Cafeteria,118 E SOUTH ST ,,RALEIGH,NC,27601-2341,(919) 899-6598,1991-04-03T04:00:00Z,Restaurant,4935,-78.63776537,35.7707838,M
1925588,04092090006,Elderly Nutrition Center Tucker St,616 TUCKER ST,,RALEIGH,NC,27603-1232,(919) 832-2592,1991-03-18T04:00:00Z,Elderly Nutrition Sites (catered),4944,-78.64835327,35.7866325,M
1925589,04092110012,Cary Senior High Cafeteria,638 WALNUT ST,,CARY,NC,27511-4224,(919) 460-3549 ext. 21834,1991-09-17T04:00:00Z,Public School Lunchrooms,4973,-78.76624925,35.7715075,M
1925590,04092110096,Davis Drive Elem. Sch. Cafeteria,2151 DAVIS DR,,CARY,NC,27519-9276,(919) 387-2135,1994-07-19T04:00:00Z,Public School Lunchrooms,4974,-78.85122421,35.77868872,M
1925591,04092050012,Word Of God Church School Cafeteria,3000 ROCK QUARRY RD ,,RALEIGH,NC,27610-5110,(919) 834-1141,1993-09-24T04:00:00Z,Private School Lunchrooms,5010,-78.59788519,35.74540122,M
1925592,04092030333,DON BELL'S GRILL HOUSE (WCID # 606),4820 LANDOVER ARBOR PL ,,RALEIGH,NC,27616,(919) 266-4858,2017-06-05T04:00:00Z,Mobile Food Units,5019,-78.52358738,35.85256827,M
1925593,04092020713,Harris Teeter #257 Produce,2080 KILDAIRE FARM RD ,,CARY,NC,27511-6614,(919) 233-9483,1996-02-16T05:00:00Z,Food Stand,5022,-78.78068669,35.73567522,M
1925594,04092020119,Han-Dee Hugo's #43,3400 BENSON RD ,,GARNER,NC,27529-9300,(919) 662-1825,1991-04-03T04:00:00Z,Food Stand,5057,-78.61404764,35.63545738,M
1925595,04092011773,Cup A Joe,2109 AVENT FERRY RD,Suite 142,RALEIGH,NC,27606-2137,(919) 828-9886,1995-11-03T04:00:00Z,Restaurant,5081,-78.67605091,35.77835817,M
1925596,04092018159,Dunkin Donuts #348408,13600  New Falls of Neuse RD ,,RALEIGH,NC,27614,(919) 556-0335,2019-08-27T04:00:00Z,Restaurant,5092,-78.55751775,35.94316378,M
1925597,04092012818,Rudino's Pizza & Grinders,8800 HARVEST OAKS DR,STE 102,RALEIGH,NC,27615-2075,(919) 848-8899,1998-10-21T04:00:00Z,Restaurant,5115,-78.65760185,35.90264181,M
1925598,04092300049,Fresh Market Seafood and Meat Market,400 WOODBURN RD,,RALEIGH,NC,27605-1324,(919) 828-7888,1991-08-26T04:00:00Z,Meat Market,5124,-78.65855965,35.78994083,M
1925599,04092110093,Durant Road Elem. Cafeteria,9901 DURANT RD ,YEAR ROUND,RALEIGH,NC,27614-9369,(919) 870-4210,1992-07-02T04:00:00Z,Public School Lunchrooms,5130,-78.58044482,35.8996083,M
1925600,04092016935,TACO BELL #30930,1125 US-70 ,,GARNER,NC,27529,(919) 803-4328,2015-05-21T04:00:00Z,Restaurant,4911,0.0,0.0,U
1925601,04092015915,SUBWAY #50592,601 N MAIN ST ,,HOLLY SPRINGS,NC,27545,(919) 557-4411,2011-03-17T04:00:00Z,Restaurant,5138,-78.83661982,35.66097455,M
1925602,04092016809,NIGHT KITCHEN BAKERY,10 W. FRANKLIN STREET,,RALEIGH,NC,27604,(984) 232-8907,2014-11-10T05:00:00Z,Restaurant,5140,-78.64011364,35.78945486,M
1925603,04092021055,Food Lion #193 Deli,5633 CREEDMOOR RD,,RALEIGH,NC,27612-6316,(919) 781-0597,2001-02-26T05:00:00Z,Food Stand,5170,-78.68200551,35.85879117,M
1925604,04092010133,Casa Carbone,6019-A Glenwood Ave ,,RALEIGH,NC,27612,(919) 781-8750,1991-05-03T04:00:00Z,Restaurant,4964,-78.70070149,35.85470632,M
1925605,04092018536,ParTee Shack,5300 FAYETTEVILLE RD,,RALEIGH,NC,27603,(919) 670-2980,2021-02-16T05:00:00Z,Restaurant,5176,-78.66097562,35.70773302,M
1925606,04092021905,FOOD LION #649 PRODUCE,2720 LAKE WHEELER RD ,,RALEIGH,NC,27603,(919) 755-3856,2015-10-29T04:00:00Z,Food Stand,5178,-78.68034061,35.74405959,M
1925607,04092030445,The Pounded Pig (WCID #742),2161 S WILMINGTON ST ,,RALEIGH,NC,27603-2559,(860) 604-2181,2019-10-14T04:00:00Z,Mobile Food Units,5015,-78.64171063,35.75324624,M
1925608,04092021915,FOOD LION #2638 PRODUCE,6209 ROCK QUARRY RD ,,RALEIGH,NC,27610,(919) 722-5894,2015-11-12T05:00:00Z,Food Stand,5189,-78.54796019,35.72312495,M
1925609,04092011381,McDonald's #7618,1567 Us 70 Hwy E,,GARNER,NC,27529,(919) 772-9496,1993-09-01T04:00:00Z,Restaurant,5028,-78.55377531,35.68895612,M
1925610,04092018544,Masa Sushi & Ramen,2757 NC 55 HWY,,CARY,NC,27519,,2021-02-24T05:00:00Z,Restaurant,5190,-78.87279058,35.78531342,M
1925611,04092010167,Cloos Coney Island,2233-102 AVENT FERRY RD ,,RALEIGH,NC,27606-2138,(919) 834-3354,1991-04-19T04:00:00Z,Restaurant,5060,-78.6777461,35.7779645,M
1925612,04092010975,Cup A Joe,3100 HILLSBOROUGH ST,,RALEIGH,NC,27607-5437,(919) 828-9665,1991-10-23T04:00:00Z,Restaurant,5213,-78.67755439,35.7900473,M
1925613,04092010094,Buffaloe Lanes North Foodservice,5900 Oak Forest Dr,,RALEIGH,NC,27616-2903,(919) 876-5681,1991-05-02T04:00:00Z,Restaurant,5220,-78.58853366,35.86304841,M
1925614,04092011781,"Zest, Inc",8831 SIX FORKS RD ,,RALEIGH,NC,27615-2970,(919) 848-4792,1995-11-30T05:00:00Z,Restaurant,5113,-78.65190007,35.9001152,M
1925615,04092010076,The Border Restaurant,712 N Main St,,WAKE FOREST,NC,27587,(919) 556-2125,1991-04-29T04:00:00Z,Restaurant,5243,-78.50485152,35.98936616,M
1925616,04092010795,Watkins Grill,1625 Wake Forest Rd,,RALEIGH,NC,27604-1332,(919) 834-0467,1991-05-01T04:00:00Z,Restaurant,5275,-78.62518779,35.80177768,M
1925617,04092300166,Food Lion #572 Meat Market ,8320-120 LITCHFORD RD ,,RALEIGH,NC,27615-2464,(919) 790-8146,2000-07-01T04:00:00Z,Meat Market,5164,-78.6010328,35.89310541,M
1925618,04092110022,Sanderson High Sch. Cafeteria,5500 DIXON DR ,,RALEIGH,NC,27609-4202,(919) 881-4800 ext. 24820,1991-05-01T04:00:00Z,Public School Lunchrooms,5301,-78.64657305,35.86106088,M
1925619,04092010072,Bojangles #11,7525 Knightdale Blvd,,KNIGHTDALE,NC,27545-9274,(919) 266-2768,1991-05-01T04:00:00Z,Restaurant,5302,-78.47567038,35.79946062,M
1925620,04092017069,GONZA TACOS & TEQUILA,2100-110 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 268-8965,2015-10-27T04:00:00Z,Restaurant,5175,-78.6631086,35.78642353,M
1925621,04092010035,Ashworth Rexall Drug,105 W CHATHAM ST,,CARY,NC,27511-3331,(919) 467-1834,1991-05-02T04:00:00Z,Restaurant,5303,-78.78142086,35.78714267,M
1925622,04092011788,Taco Bell,2748 Capital BLVD ,,RALEIGH,NC,27604-1510,(919) 832-6450,1995-12-14T05:00:00Z,Restaurant,5309,-78.59785676,35.8172971,M
1925623,04092011784,Taco Bell,8801 SIX FORKS RD ,,RALEIGH,NC,27615-2970,(919) 870-9107,1995-12-05T05:00:00Z,Restaurant,5311,-78.65211984,35.89979375,M
1925624,04092012198,Windsor Point Restaurant,1221 BROAD ST,,FUQUAY VARINA,NC,27526-3602,(919) 552-4580,1998-02-27T05:00:00Z,Restaurant,5186,-78.80163084,35.59974785,T
1925625,04092021059,Harris Teeter #90 Meat Market,13210 STRICKLAND RD ,,RALEIGH,NC,27613-7536,(919) 676-3534,2001-03-15T04:00:00Z,Food Stand,5335,-78.72593809,35.90878313,M
1925626,04092014473,Mackey's Pub,2101 S Main  ST ,STE 112,WAKE FOREST ,NC,27587,(919) 562-5570,2006-01-20T05:00:00Z,Restaurant,5345,-78.53310077,35.94802112,M
1925627,04092020848,Domino's,9825-E Chapel Hill Road ,,MORRISVILLE,NC,27560,(919) 319-7000,1998-09-17T04:00:00Z,Food Stand,5204,-78.81682593,35.81118245,M
1925628,04092025338,Lowes Foods #262 Meat/Seafood,687 MILLS PARK DR,,CARY,NC,27519,,2021-02-16T05:00:00Z,Food Stand,5346,-78.89712096,35.80863645,M
1925629,04092300278,GRAND ASIA MEAT MARKET,1253 BUCK JONES RD ,,RALEIGH,NC,27606-3326,(919) 468-2988,2017-02-22T05:00:00Z,Meat Market,5347,-78.74067496,35.76583498,M
1925630,04092010815,Wildwood Green Snack Bar,3000 Ballybunion Way ,,RALEIGH,NC,27612,(919) 846-5380,1991-05-13T04:00:00Z,Restaurant,5359,-78.6857282,35.91006629,M
1925631,04092012848,Taco Bell #020165,2101 WALNUT ST,,CARY,NC,27511-9207,(919) 852-0680,1998-12-15T05:00:00Z,Restaurant,5362,-78.74089813,35.75662681,M
1925632,04092090004,Wendell Senior Nutrition Site,323 LAKE DR ,,WENDELL,NC,27591-9492,(919) 365-4684,1991-05-01T04:00:00Z,Elderly Nutrition Sites (catered),5371,-78.36549207,35.77892806,M
1925633,04092010237,El Dorado Mexican Restaurant,2811 Brentwood Rd,,RALEIGH,NC,27604-3225,(919) 821-3735,1991-05-02T04:00:00Z,Restaurant,5374,-78.59615202,35.81727946,M
1925634,04092010775,Upper Deck,329 N HARRISON AVE,,CARY,NC,27513-4560,(919) 460-1786,1991-05-06T04:00:00Z,Restaurant,5378,-78.78374109,35.78994545,M
1925635,04092018678,UNC Health Rex Holly Springs Hospital Kitchen,850 S MAIN ST,,HOLLY SPRINGS,NC,27540,,2021-07-13T04:00:00Z,Restaurant,5391,-78.83538921,35.64232892,M
1925636,04092010218,Denny's Restaurant,3215 Wake Forest Rd ,,RALEIGH,NC,27609-7446,(919) 876-9556,1991-04-05T04:00:00Z,Restaurant,5419,-78.6209672,35.82707648,M
1925637,04092011678,McDonald's #14961,4413 Capital BLVD ,,RALEIGH,NC,27604-4314,(919) 878-0155,1995-04-22T04:00:00Z,Restaurant,5455,-78.58053149,35.84413369,M
1925638,04092300192,Food Lion #536 Meat Market ,9101 - 107 Leesville Rd,,RALEIGH,NC,27613,,2001-01-01T05:00:00Z,Meat Market,5334,0.0,0.0,U
1925639,04092011923,Pauls Cash Grocery &Services,7301 POOLE RD,,RALEIGH,NC,27610-9366,(919) 266-2624,1996-08-28T04:00:00Z,Restaurant,5470,-78.51574585,35.75588881,M
1925640,04092011895,Fiesta Mexicana,2839 Jones Franklin RD ,,RALEIGH,NC,27606-4346,(919) 859-1303,1996-07-03T04:00:00Z,Restaurant,5471,-78.73773412,35.74361197,M
1925641,04092110114,DILLARD DRIVE MIDDLE SCHOOL CAFETERIA,5200 Dillard DR ,,RALEIGH,NC,27606,(919) 233-4228 ext. 24033,1999-01-13T05:00:00Z,Public School Lunchrooms,5363,-78.72628531,35.75183334,M
1925642,04092013028,PNC Arena Main Kitchen,1400 EDWARDS MILL RD,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-10-28T04:00:00Z,Restaurant,5482,-78.7229363,35.8032419,M
1925643,04092010663,Siemens Cafeteria,7000 SIEMENS RD ,,WENDELL,NC,27591-8309,(919) 365-2491,1991-05-02T04:00:00Z,Restaurant,5498,-78.39510606,35.81453882,M
1925644,04092012252,Jacks Seafood Restaurant,1516 NEW BERN AVE ,,RALEIGH,NC,27610-2536,(919) 755-1551,1998-06-02T04:00:00Z,Restaurant,5513,-78.61632038,35.7797367,M
1925645,04092021132,Whole Foods Market Produce Department,3540 WADE AVE ,,RALEIGH,NC,27607-4048,(919) 828-5805,2002-07-23T04:00:00Z,Food Stand,5546,-78.68558086,35.80212022,M
1925646,04092020789,Domino's Pizza,4237-103 Louisburg RD ,,RALEIGH,NC,27604-4348,(919) 872-7222,1997-08-01T04:00:00Z,Food Stand,5556,-78.57731584,35.8413784,M
1925647,04092110097,Davis Drive Middle Sch. Cafeteria,2101 DAVIS DR,,CARY,NC,27519-9276,(919) 387-3038,1995-05-01T04:00:00Z,Public School Lunchrooms,5561,-78.85122421,35.77868872,M
1925648,04092011062,Char-Grill,4617 Atlantic Ave,,RALEIGH,NC,27604-8103,(919) 954-9556,1992-03-10T04:00:00Z,Restaurant,5567,-78.60292943,35.84801871,M
1925649,04092016057,JACK'S SEAFOOD,5416 ROCK QUARRY RD ,STE 103,RALEIGH,NC,27610,(919) 329-8125,2011-12-06T05:00:00Z,Restaurant,5572,-78.56009996,35.73196045,M
1925650,04092017103,CHICK-FIL-A #792,6701 FALLS OF NEUSE RD ,,RALEIGH,NC,27615-5373,(919) 845-4556,2015-12-07T05:00:00Z,Restaurant,5573,-78.62404244,35.87534331,M
1925651,04092018096,Asali Desserts and Cafe,107 S Edinburgh DR ,,CARY,NC,27511,(919) 362-7882,2019-05-02T04:00:00Z,Restaurant,5587,-78.79822545,35.73935005,M
1925652,04092025265,Mama Crow's,500 E Davie  ST ,STE 116,RALEIGH,NC,27601,,2019-06-18T04:00:00Z,Food Stand,5600,-78.63206132,35.77487463,M
1925653,04092016118,TENKO JAPAN,6325 FALLS OF NEUSE  RD ,,RALEIGH,NC,27615,(919) 876-4545,2012-03-01T05:00:00Z,Restaurant,5606,-78.62251606,35.86922851,M
1925654,04092110034,Oberlin Middle School Cafeteria,2816 OBERLIN RD ,,RALEIGH,NC,27608-1220,(919) 881-4860 ext. 23337,1991-09-16T04:00:00Z,Public School Lunchrooms,5636,-78.6566335,35.81366204,M
1925655,04092013056,PNC 130,1400 EDWARDS MILL RD,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-10-28T04:00:00Z,Restaurant,5667,-78.7229363,35.8032419,M
1925656,04092016663,Bojangles #5,3301 S Wilmington ST ,,RALEIGH,NC,27603,(919) 772-4512,2014-04-08T04:00:00Z,Restaurant,5675,-78.64980268,35.73506324,M
1925657,04092016117,JASMIN BISTRO,3801 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 835-1626,2012-02-29T05:00:00Z,Restaurant,5677,-78.68856288,35.79387274,M
1925658,04092110527,Garner High School Cafeteria,2101 Spring DR ,,GARNER,NC,27529,(919) 662-2379 ext. 23590,2018-06-28T04:00:00Z,Public School Lunchrooms,5681,-78.63736647,35.70995766,M
1925659,04092110526,Vandora Springs Elementary School Cafeteria,1300 Vandora Springs RD ,,GARNER,NC,27529,,2018-07-23T04:00:00Z,Public School Lunchrooms,5682,-78.62840113,35.699067,M
1925660,04092160013,Hillside Nursing Center Foodservice,968 E Wait Ave,,WAKE FOREST,NC,27587,(919) 556-4082,2003-06-06T04:00:00Z,Institutional Food Service,5710,-78.49437107,35.97212034,M
1925661,04092110103,Holly Springs Elem. Cafeteria,401 HOLLY SPRINGS RD,,HOLLY SPRINGS,NC,27540-9027,(919) 557-2660 ext. 21964,1996-08-19T04:00:00Z,Public School Lunchrooms,5720,-78.8283606,35.65622509,M
1925662,04092013023,Residence Inn-Crabtree Foodservice,2200 SUMMIT PARK LN ,,RALEIGH,NC,27612-4653,(919) 279-3000,1999-10-13T04:00:00Z,Restaurant,5753,-78.67562565,35.83458474,M
1925663,04092010873,Koi Asian Grill and Sushi ,126 E Millbrook RD ,,RALEIGH,NC,27609,(919) 848-4663,1991-10-28T04:00:00Z,Restaurant,5766,-78.64059702,35.85499105,M
1925664,04092300264,ALKAREEM GROCERY,10285  CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 336-3174,2014-02-07T05:00:00Z,Meat Market,5783,-78.82788003,35.83012574,M
1925665,04092013053,PNC 114 & MAKUS,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-10-28T04:00:00Z,Restaurant,5791,-78.7229363,35.8032419,M
1925666,04092020927,BJ's Wholesale Club Deli & Meat Market,2370 WALNUT ST ,,CARY,NC,27518,(919) 854-2777,2000-03-31T04:00:00Z,Food Stand,5796,-78.74427315,35.75323584,M
1925667,04092020967,Food Lion #1374 Deli ,9525 STRICKLAND RD ,,RALEIGH,NC,27615-1936,(919) 676-0141,2000-07-01T04:00:00Z,Food Stand,5800,-78.65461142,35.89932701,M
1925668,04092020989,Food Lion #1573 Deli,3926 WESTERN Blv ,,RALEIGH,NC,27606-1937,(919) 664-8059,2000-07-01T04:00:00Z,Food Stand,5802,-78.69252351,35.78576143,M
1925669,04092013127,Arena Cafe- Cisco Bldg 7,7100 KIT CREEK RD ,,MORRISVILLE,NC,27560,(919) 699-6109,2000-04-01T04:00:00Z,Restaurant,5830,-78.8755307,35.8578511,M
1925670,04092013811,Moe's Southwest Grill #150,506 Daniels St,,RALEIGH,NC,27605,(919) 664-6637,2003-06-16T04:00:00Z,Restaurant,5836,-78.66105804,35.79149603,M
1925671,04092013835,Starbucks Coffee #8545,125 Weston Pky,,CARY,NC,27513,(919) 677-6104,2003-07-10T04:00:00Z,Restaurant,5841,-78.77115656,35.82699882,M
1925672,04092017724,Glory Days Grill,1413 Kelly RD ,,Apex,NC,27502,(919) 434-3726,2017-11-08T05:00:00Z,Restaurant,5856,-78.89379203,35.73782787,M
1925673,04092010845,42nd St Oyster Bar,508 W JONES ST ,,RALEIGH,NC,27603-1429,(919) 831-2811,1991-04-25T04:00:00Z,Restaurant,5861,-78.6463342,35.78313026,M
1925674,04092300121,Sam's Club #6570 Meat Market,3001 Calvary DR ,,RALEIGH,NC,27604-2801,(919) 874-0112,1998-05-14T04:00:00Z,Meat Market,5864,-78.58500406,35.84648464,M
1925675,04092012834,Mcdonald's #18969,1305 E WILLIAMS ST,,APEX,NC,27502-2188,(919) 362-5890,1998-11-16T05:00:00Z,Restaurant,5866,-78.84062903,35.71592776,M
1925676,04092012858,Wang's Kitchen,3416 POOLE RD ,,RALEIGH,NC,27610-2918,(919) 250-0902,1999-01-19T05:00:00Z,Restaurant,5867,-78.57953261,35.76724571,M
1925677,04092013057,PNC 301,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-10-28T04:00:00Z,Restaurant,5883,-78.7229363,35.8032419,M
1925678,04092013061,PNC 318,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-10-29T04:00:00Z,Restaurant,5884,-78.7229363,35.8032419,M
1925679,04092010870,Taylor's Convenience Store,10005 SIX FORKS RD ,,RALEIGH,NC,27615-1636,(919) 847-3069,1992-01-17T05:00:00Z,Restaurant,5893,-78.65047039,35.91579035,M
1925680,04092018299,YOUR PIE CARY,685 CARY TOWNE BLVD ,,CARY,NC,27511,(919) 378-9578,2020-01-23T05:00:00Z,Restaurant,5922,-78.76677132,35.77674815,M
1925681,04092030447,Oak City Fish and Chips #2 (WCID #627),2822 NEW BIRCH DR,102,RALEIGH,NC,27610-7002,(336) 587-1852,2019-11-05T05:00:00Z,Mobile Food Units,5923,-78.59888069,35.74570711,M
1925682,04092050018,Cardinal Gibbons School Cafeteria,1401 EDWARDS MILL RD,,RALEIGH,NC,27607-3616,(919) 834-1625,2000-08-11T04:00:00Z,Private School Lunchrooms,5929,-78.72901246,35.8026036,M
1925683,04092300143,Food Lion #938 Meat Market,517 N MAIN ST,,HOLLY SPRINGS,NC,27540-9397,(919) 557-1175,2000-07-01T04:00:00Z,Meat Market,5931,-78.83687096,35.65966057,M
1925684,04092110123,Salem Elementary Sch. Cafeteria,6116 OLD JENKS RD ,,APEX,NC,27523-8242,(919) 363-2970,2000-08-18T04:00:00Z,Public School Lunchrooms,5933,-78.85003935,35.75603203,M
1925685,04092017090,HONEYBAKED HAM & CAFE,14460 FALLS OF NEUSE RD ,SUITE 161,RALEIGH,NC,27614,(919) 263-1796,2015-11-20T05:00:00Z,Restaurant,5937,-78.54362008,35.94386602,M
1925686,04092013878,El Senor,2001 Widewater Pky ,,KNIGHTDALE,NC,27545,(919) 261-0808,2003-08-19T04:00:00Z,Restaurant,5940,-78.50515596,35.79511678,T
1925687,04092013910,Devils Ridge Golf Club,5107 Linksland Dr ,,HOLLY SPRINGS,NC,27540,(919) 557-6100,2003-10-10T04:00:00Z,Restaurant,5943,-78.80138378,35.65562891,M
1925688,04092110121,Yates Mill Elem. Sch. Cafet.,5993 YATES MILL POND RD,,RALEIGH,NC,27606-8930,(919) 233-4244 ext. 20912,2000-06-27T04:00:00Z,Public School Lunchrooms,5947,-78.72960612,35.73779691,M
1925689,04092020964,Food Lion #1481 Deli ,7713 LEAD MINE RD ,,RALEIGH,NC,27615-4805,(919) 518-1607,2000-07-01T04:00:00Z,Food Stand,5952,-78.66044244,35.88617531,T
1925690,04092013193,Bella Monica,3121-103 EDWARDS MILL RD ,,RALEIGH,NC,27612-5369,(919) 881-9778,2000-08-02T04:00:00Z,Restaurant,5959,-78.70666344,35.82427366,M
1925691,04092017725,Starbucks #8218,2105 Cameron ST ,,RALEIGH,NC,27605,(919) 856-9444,2017-11-09T05:00:00Z,Restaurant,5962,-78.66157335,35.79001079,M
1925692,04092017727,Whole Foods Market #10611 Culinary,5055 Arco ST ,,CARY,NC,27519,(984) 228-0300,2017-11-03T04:00:00Z,Restaurant,5963,-78.88191924,35.83347908,M
1925693,04092016820,DOHERTY'S IRISH PUB & RESTAURANT,5490 APEX PEAKWAY,,APEX,NC,27502,(919) 387-4100,2014-11-17T05:00:00Z,Restaurant,5964,-78.86537597,35.73683859,M
1925694,04092011314,Revenue Bldg. Cafeteria,305 N Wilmington St ,,RALEIGH,NC,27601,,1993-07-15T04:00:00Z,Restaurant,5981,-78.63797158,35.78415378,M
1925695,04092110089,Creech Road Elem. Cafeteria,450 CREECH RD ,,GARNER,NC,27529-2908,(919) 662-2359 ext. 25081,1992-09-10T04:00:00Z,Public School Lunchrooms,5987,-78.5998736,35.71498362,M
1925696,04092011196,Administration Bldg. Snack Bar,116 W JONES ST ,,RALEIGH,NC,27603-1300,(919) 733-3488,1992-12-21T05:00:00Z,Restaurant,6011,-78.64075634,35.78327193,M
1925697,04092012963,Cisco Systems Triangle Terrace Cafe,7025 Bldg-5 Kit Creek Rd,,RESEARCH TRIANGLE PARK,NC,27709,(919) 699-6109,1999-07-01T04:00:00Z,Restaurant,6014,0.0,0.0,U
1925698,04092013006,Bojangles,2620 Atlantic Ave,,RALEIGH,NC,27604-1502,(919) 546-9701,1999-09-08T04:00:00Z,Restaurant,6015,-78.61499718,35.81836916,M
1925699,04092015636,WALTONWOOD AT CARY DINING,750 SE CARY PKY ,,CARY,NC,27511,(919) 460-7330,2010-05-14T04:00:00Z,Restaurant,6023,-78.77482013,35.74902725,M
1925700,04092016375,SUSHI ONE,8470 HONEYCUTT RD ,#100,RALEIGH,NC,27615,(919) 615-4024,2013-02-13T05:00:00Z,Restaurant,6026,-78.62166097,35.89510574,M
1925701,04092300179,Food Lion #624 Meat Market ,2458 SW CARY PKY ,,CARY,NC,27513-5318,(919) 481-1822,2000-07-01T04:00:00Z,Meat Market,6030,-78.82085718,35.76363975,M
1925702,04092013291,Biscuitville # 169,605 STELLATA DR ,,FUQUAY VARINA,NC,27526-1946,(919) 577-6380,2001-03-01T05:00:00Z,Restaurant,6036,-78.78197965,35.59136738,M
1925703,04092013297,Willow Creek Exxon,1133 OLD HONEYCUTT RD ,,FUQUAY VARINA,NC,27526-8923,(919) 577-6361,2001-03-08T05:00:00Z,Restaurant,6037,-78.75761891,35.58333571,M
1925704,04092010593,Adventure Landing,3311 Capital BLVD ,,RALEIGH,NC,27604-3339,(919) 872-1688,1991-05-02T04:00:00Z,Restaurant,6046,-78.58785277,35.82526081,M
1925705,04092010138,Char-Grill,3211 EDWARDS MILL RD ,,RALEIGH,NC,27612-5367,(919) 781-2945,1991-05-06T04:00:00Z,Restaurant,6047,-78.70580536,35.82555266,M
1925706,04092010520,Hilton North Raleigh Foodservice,3415 WAKE FOREST RD ,,RALEIGH,NC,27609-7316,(919) 872-2323,1991-05-08T04:00:00Z,Restaurant,6048,-78.62059799,35.82972938,M
1925707,04092012120,Second Empire at Dodd-Hinsdale,330 HILLSBOROUGH ST ,,RALEIGH,NC,27603-1726,(919) 829-3663,1997-09-05T04:00:00Z,Restaurant,6052,-78.64468913,35.78102197,M
1925708,04092300094,Harris Teeter #21 Meat Market,500 OBERLIN RD ,,RALEIGH,NC,27605-1327,(919) 828-9216,1994-11-01T04:00:00Z,Meat Market,6082,-78.66105804,35.79149603,M
1925709,04092013239,Global Village Organic Coffee,2428 HILLSBOROUGH ST ,,RALEIGH,NC,27607-7248,(919) 828-4567,2000-11-22T05:00:00Z,Restaurant,6083,-78.66770199,35.78790613,M
1925710,04092030158,FOODLAND MOBILE FOOD UNIT (WCID #170),11 W JONES ST ,,RALEIGH,NC,27601,(919) 798-0590,2005-10-25T04:00:00Z,Mobile Food Units,6087,-78.63943083,35.78220511,M
1925711,04092014667,Tangerine Cafe,2422 SW Cary PKY ,,CARY,NC,27513,(919) 468-8688,2006-08-21T04:00:00Z,Restaurant,6092,-78.82085718,35.76363975,M
1925712,04092018170,Chandelier Catering,1077 DARRINGTON DR,,CARY,NC,27513,(336) 202-2792,2019-09-04T04:00:00Z,Restaurant,6099,-78.81667687,35.79929094,M
1925713,04092030349,Gettin' Sauced in the City (WCID #615),8132 Wheeler Woods DR ,,APEX,NC,27539,(919) 500-9448,2017-11-06T05:00:00Z,Mobile Food Units,6104,-78.74607092,35.67171508,M
1925714,04092030320,BAOZI (WCID #579),6909 GLENWOOD AVE ,,RALEIGH,NC,27602,(919) 307-8870,2016-12-20T05:00:00Z,Mobile Food Units,6109,-78.71371863,35.86286681,M
1925715,04092014064,Holy Trinity Greek Orthodox Church Kitchen,5000 Lead Mine Rd ,,RALEIGH,NC,27612,(919) 781-4548,2004-06-02T04:00:00Z,Restaurant,6116,-78.67202741,35.84928971,M
1925716,04092011428,NC Seafood Restaurant,1201 AGRICULTURE ST ,,RALEIGH,NC,27603-2366,(919) 833-4661,1994-01-31T05:00:00Z,Restaurant,6120,-78.6633093,35.76445694,M
1925717,04092013475,Bojangles # 29,12109 Cloverleaf Dr,,WAKE FOREST,NC,27587-6516,(919) 554-2243,2001-12-14T05:00:00Z,Restaurant,6193,-78.54093466,35.97688776,M
1925718,04092011561,Boston Market,9500 STRICKLAND RD,,RALEIGH,NC,27615-1935,(919) 676-7609,1994-09-22T04:00:00Z,Restaurant,6205,-78.65420911,35.90168214,M
1925719,04092110118,Wakefield Middle Cafeteria,2300 Wakefield Pines Dr,,RALEIGH,NC,27614,(919) 562-3530,1999-08-11T04:00:00Z,Public School Lunchrooms,6206,-78.57023779,35.94593622,M
1925720,04092300027,Sam's Club #8223 Meat Market,2537 S SAUNDERS ST ,,RALEIGH,NC,27603-2843,(919) 839-1700,1992-08-06T04:00:00Z,Meat Market,6220,-78.64662127,35.75036941,M
1925721,04092013229,Sushi & Thai Restaurant,2434 WYCLIFF RD,,RALEIGH,NC,27607-2903,(919) 789-8180,2000-11-09T05:00:00Z,Restaurant,6237,-78.692995,35.81676997,M
1925722,04092014980,Daly Cafe and Pub at Holiday Inn,930 Airport BLVD ,,MORRISVILLE,NC,27560,(919) 465-1910 ext. 101,2007-10-17T04:00:00Z,Restaurant,6249,-78.82187156,35.85658845,M
