OBJECTID,GlobalID,CreationDate,Creator,EditDate,Editor,case_number,crime_category,crime_code,crime_description,crime_type,reported_block_address,city_of_incident,city,district,reported_date,reported_year,reported_month,reported_day,reported_hour,reported_dayofwk,latitude,longitude,agency,updated_date
573343,2b29c005-d390-4f4c-97e1-3703bfcb19ef,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015044,STOLEN PROPERTY,52B,Stolen Property/Possess Stolen Vehicle (w/ Arrest),CRIMES AGAINST PROPERTY,1500 BLOCK DOWLING RD,RALEIGH,RALEIGH,Southeast,2020-03-19T07:08:00Z,2020,3,19,3,Thursday,35.758520596,-78.572706304,RPD,2020-03-19T23:24:27.677Z
573344,50404140-3cc9-46d8-9148-6f09eb1668b7,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015045,DRUGS,54C,Drug Violation/Felony,CRIMES AGAINST SOCIETY,1500 BLOCK DOWLING RD,RALEIGH,RALEIGH,Southeast,2020-03-19T08:01:00Z,2020,3,19,4,Thursday,35.758520596,-78.572706304,RPD,2020-03-19T19:33:27.037Z
573345,b939b70a-3ffc-4091-b405-171f706a82ba,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015045,STOLEN PROPERTY,52A,Stolen Property/Possession (w/ Arrest),CRIMES AGAINST PROPERTY,1500 BLOCK DOWLING RD,RALEIGH,RALEIGH,Southeast,2020-03-19T08:01:00Z,2020,3,19,4,Thursday,35.758520596,-78.572706304,RPD,2020-03-19T19:33:27.037Z
573346,4f55c5ce-648c-42ec-a2ee-ec663e0a9d03,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015047,ASSAULT,25G,Assault/Aggravated,CRIMES AGAINST PERSONS,3900 BLOCK JOE AND RUTH LEE DR,RALEIGH,RALEIGH,Southeast,2020-03-19T09:00:00Z,2020,3,19,5,Thursday,35.75945369,-78.5742733229999,RPD,2020-03-19T23:08:03.127Z
573348,076d6082-09cb-43af-99ec-9ec1f169bc3f,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015051,DRUGS,54D,Drug Violation/Misdemeanor,CRIMES AGAINST SOCIETY,12200 BLOCK BEESTONE LN,RALEIGH,RALEIGH,Northeast,2020-03-19T10:46:00Z,2020,3,19,6,Thursday,35.9605595090001,-78.5468342199999,RPD,2020-03-19T11:23:40.707Z
573350,a69e3505-f3bf-490e-b0dc-d1e205c97085,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015057,PROSTITUTION,59A,Prostitution/Engaging,CRIMES AGAINST SOCIETY,3600 BLOCK SPRING FOREST RD,RALEIGH,RALEIGH,Northeast,2020-03-19T11:51:00Z,2020,3,19,7,Thursday,35.855280006,-78.5788444459999,RPD,2020-03-19T19:33:51.693Z
573351,f923a0ae-50b9-4859-a2da-626c7cc2a878,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015063,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,800 BLOCK MT VERNON RD,RALEIGH,RALEIGH,Southwest,2020-03-19T11:18:00Z,2020,3,19,7,Thursday,35.7902709360001,-78.719646569,RPD,2020-03-19T18:47:13.757Z
573352,7ea5cf52-4a2d-40b3-9d95-74b8bba79378,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015063,MV THEFT,40A,Motor Vehicle Theft,CRIMES AGAINST PROPERTY,800 BLOCK MT VERNON RD,RALEIGH,RALEIGH,Southwest,2020-03-19T11:18:00Z,2020,3,19,7,Thursday,35.7902709360001,-78.719646569,RPD,2020-03-19T18:47:13.757Z
573356,509acad5-f13c-42db-8ef2-2eff44e84998,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015068,VANDALISM,53A,Damage to Property (Group A),CRIMES AGAINST PROPERTY,1700 BLOCK TRAWICK RD,RALEIGH,RALEIGH,Northeast,2020-03-19T12:48:00Z,2020,3,19,8,Thursday,35.7994909280001,-78.577756012,RPD,2020-03-19T23:53:39.750Z
573357,02060aa6-1bd5-4f3f-8139-be8aeaadddcc,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015072,HUMANE,82H,Humane/Rabies Test,,3900 BLOCK COVINA DR,RALEIGH,RALEIGH,Northwest,2020-03-19T12:33:00Z,2020,3,19,8,Thursday,35.8970354430001,-78.7037098229999,RPD,2020-03-19T16:57:01.337Z
573358,50fc89a6-d341-4c39-b908-a1970c4d5ca3,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015074,VANDALISM,80B,All Other/Damage to Property (minor),,200 BLOCK N ROGERS LN,RALEIGH,RALEIGH,Southeast,2020-03-19T13:15:00Z,2020,3,19,9,Thursday,35.776129531,-78.546151401,RPD,2020-03-19T20:08:55.633Z
573363,78e4f485-c2c3-4106-8973-7dcf6573d4af,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015085,FRAUD,56B,Fraud/Credit Card-ATM Fraud,CRIMES AGAINST PROPERTY,5300 BLOCK MERYTON PARK WAY,RALEIGH,RALEIGH,Northeast,2020-03-19T14:43:00Z,2020,3,19,10,Thursday,35.900688137,-78.549110753,RPD,2020-03-19T20:41:59.087Z
573364,e5fe5df1-d0d7-4c7a-b470-7ac6ea8a9cb2,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015086,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,8800 BLOCK THORNTON GARDEN LN,RALEIGH,RALEIGH,Northeast,2020-03-19T12:38:00Z,2020,3,19,8,Thursday,35.899613011,-78.5507792769999,RPD,2020-03-19T22:14:03.329Z
573366,e93526bc-2eca-4d2d-be47-97043e607a80,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015089,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5600 BLOCK ATLANTIC AV,RALEIGH,RALEIGH,North,2020-03-19T14:56:00Z,2020,3,19,10,Thursday,35.8613298430001,-78.600367013,RPD,2020-03-19T20:30:51.809Z
573367,42dd6e91-36f6-47ac-a7ec-a6284bdbcc94,2020-03-19T15:36:44.355Z,RaleighGIS,2020-03-19T15:36:44.355Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Downtown,2020-03-17T16:37:00Z,2020,3,17,12,Tuesday,0.0,0.0,RPD,2020-03-18T21:25:06.703Z
573406,cb159506-0ef0-4c5b-ba51-55c2e2b14e14,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015062,ALL OTHER OFFENSES,80D,All Other/Trespassing,,4000 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2020-03-19T11:36:00Z,2020,3,19,7,Thursday,35.835369735,-78.582437375,RPD,2020-03-19T20:26:14.660Z
573407,2a20aba3-64d1-4054-833a-ac4d9b3f7794,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015062,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4000 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2020-03-19T11:36:00Z,2020,3,19,7,Thursday,35.835369735,-78.582437375,RPD,2020-03-19T20:26:14.660Z
573410,c964c672-edb6-4977-a1a8-549a98838103,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015077,MV THEFT,40A,Motor Vehicle Theft,CRIMES AGAINST PROPERTY,1200 BLOCK BALLYHASK PL,RALEIGH,RALEIGH,Southwest,2020-03-19T13:38:00Z,2020,3,19,9,Thursday,35.8034870450001,-78.6801179679999,RPD,2020-03-19T19:34:15.969Z
573411,d2c06621-115e-4f63-b844-45fb4dac9fff,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015091,ALL OTHER OFFENSES,80D,All Other/Trespassing,,600 BLOCK S BLOUNT ST,RALEIGH,RALEIGH,Downtown,2020-03-19T14:36:00Z,2020,3,19,10,Thursday,35.772236945,-78.636887515,RPD,2020-03-20T00:12:50.683Z
573412,7c0df132-ec7e-41cb-ad76-ba0ac1824d57,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015096,FRAUD,56A,Fraud/False Pretense or Swindle,CRIMES AGAINST PROPERTY,7700 BLOCK HEATHFIELD DR,RALEIGH,RALEIGH,North,2020-03-19T15:08:00Z,2020,3,19,11,Thursday,35.8894214870001,-78.630616296,RPD,2020-03-19T19:03:27.540Z
573413,f14b668c-0469-4d65-98c4-e772ceed2d86,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015100,HUMANE,82J,Humane/Chemical Deployment,,6300 BLOCK LIMOUSINE DR,RALEIGH,RALEIGH,Northwest,2020-03-19T15:47:00Z,2020,3,19,11,Thursday,35.90071877,-78.758971545,RPD,2020-03-19T16:59:45.160Z
573414,2e04be16-1f04-4551-8bf2-51e17e13fe0d,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015103,VANDALISM,80B,All Other/Damage to Property (minor),,2800 BLOCK CONIFER DR,RALEIGH,RALEIGH,Southwest,2020-03-19T16:13:00Z,2020,3,19,12,Thursday,35.7741478840001,-78.687671057,RPD,2020-03-19T19:52:38.780Z
573415,a7415797-6309-4422-9aef-dae84304c275,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015105,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,700 BLOCK GATEWAY PARK DR,RALEIGH,RALEIGH,Downtown,2020-03-19T16:37:00Z,2020,3,19,12,Thursday,35.7690875220001,-78.646724677,RPD,2020-03-20T00:11:13.173Z
573420,11956ed1-b57a-4523-a4bc-56476aa93a31,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015119,VANDALISM,53A,Damage to Property (Group A),CRIMES AGAINST PROPERTY,1200 BLOCK STONE MANOR DR,RALEIGH,RALEIGH,Southeast,2020-03-19T17:50:00Z,2020,3,19,13,Thursday,35.76091741,-78.557714134,RPD,2020-03-19T21:48:37.590Z
573422,e7fdb012-eda5-4894-9ad6-edc34808d52e,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015126,VANDALISM,80B,All Other/Damage to Property (minor),,2200 BLOCK WAKEFIELD PLANTATION DR,RALEIGH,RALEIGH,Northeast,2020-03-19T19:05:00Z,2020,3,19,15,Thursday,35.953847179,-78.567075059,RPD,2020-03-19T23:53:56.697Z
573427,60785c51-073a-466f-8f19-308d56b5c8f7,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015136,DRUG VIOLATIONS,54Z,Drug Equipment/Paraphernalia,CRIMES AGAINST SOCIETY,1300 BLOCK S PERSON ST,RALEIGH,RALEIGH,Downtown,2020-03-19T21:13:00Z,2020,3,19,17,Thursday,35.7645430920001,-78.635661639,RPD,2020-03-20T00:14:57.273Z
573428,1dc8c7c7-c948-4719-a13b-4f3090017886,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015140,FRAUD,56E,Fraud/Wire Fraud,CRIMES AGAINST PROPERTY,8000 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2020-03-19T21:26:00Z,2020,3,19,17,Thursday,35.8734487730001,-78.7274065839999,RPD,2020-03-19T23:33:59.527Z
573434,05c0c19d-78bc-4f6c-928c-40ec5ad72238,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,P20015157,ASSAULT,25G,Assault/Aggravated,CRIMES AGAINST PERSONS,1800 BLOCK RANKIN ST,RALEIGH,RALEIGH,Southeast,2020-03-19T23:50:00Z,2020,3,19,19,Thursday,35.797403328,-78.6199553,RPD,2020-03-20T01:13:51.793Z
573439,4a65ecb2-d90b-4fb9-bb58-b8c635aa6049,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Downtown,2020-03-19T14:38:00Z,2020,3,19,10,Thursday,0.0,0.0,RPD,2020-03-19T20:41:12.903Z
573440,12a69f1a-ad87-457a-9f0e-0505acdf79f2,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Downtown,2020-03-19T18:34:00Z,2020,3,19,14,Thursday,0.0,0.0,RPD,2020-03-20T00:13:53.550Z
573441,bb037433-d4b7-4b4d-a642-57606f0afc2c,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Downtown,2020-03-20T02:03:00Z,2020,3,19,22,Thursday,0.0,0.0,RPD,2020-03-20T03:13:48.273Z
573442,46e2acd5-a14c-48ff-8a2f-211d0c0ee674,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Northeast,2020-03-19T14:31:00Z,2020,3,19,10,Thursday,0.0,0.0,RPD,2020-03-19T21:44:36.089Z
573444,d009d764-b21b-4000-918c-9f72693f2169,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,North,2020-03-19T19:17:00Z,2020,3,19,15,Thursday,0.0,0.0,RPD,2020-03-20T02:22:56.223Z
573445,983cb5ce-5836-4ccf-ab9c-58d813ea8f7b,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,North,2020-03-19T19:37:00Z,2020,3,19,15,Thursday,0.0,0.0,RPD,2020-03-19T21:07:35.387Z
573447,be27674d-e4b3-41f0-a3c0-bfc2a3e44f87,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southeast,2020-03-19T17:39:00Z,2020,3,19,13,Thursday,0.0,0.0,RPD,2020-03-19T21:02:58.553Z
573448,719d3d03-4839-407e-86c8-ead2b20e6f9d,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southeast,2020-03-19T21:43:00Z,2020,3,19,17,Thursday,0.0,0.0,RPD,2020-03-19T22:55:05.327Z
573449,77ae96eb-10db-4771-928f-7feb1bb49db4,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southeast,2020-03-20T00:45:00Z,2020,3,19,20,Thursday,0.0,0.0,RPD,2020-03-20T01:20:53.367Z
573450,06ef8565-4d73-4b52-afdc-5c2d438e96e5,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southwest,2020-03-19T14:19:00Z,2020,3,19,10,Thursday,0.0,0.0,RPD,2020-03-19T19:55:55.353Z
573451,c54097f1-e605-4c77-953a-73d959a2b939,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southwest,2020-03-20T00:39:00Z,2020,3,19,20,Thursday,0.0,0.0,RPD,2020-03-20T02:14:31.017Z
573452,5a21b860-c631-41e6-ab1d-d364e12b2678,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81B,Miscellaneous/Deceased Person,,,,RALEIGH,North,2020-03-19T20:06:00Z,2020,3,19,16,Thursday,0.0,0.0,RPD,2020-03-20T02:22:17.857Z
573453,8bc78003-7c40-4883-9fda-65f9c32773e4,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81F,Miscellaneous/Mental Commitment,,,,RALEIGH,North,2020-03-19T16:26:00Z,2020,3,19,12,Thursday,0.0,0.0,RPD,2020-03-19T20:04:46.209Z
573454,2af5e6a0-aaf4-4f50-a604-cf5e7ae0e9f3,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81F,Miscellaneous/Mental Commitment,,,,RALEIGH,Southeast,2020-03-19T18:34:00Z,2020,3,19,14,Thursday,0.0,0.0,RPD,2020-03-19T21:53:42.089Z
573455,43bdb182-3d89-4bcc-9894-2a23e3d6354f,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81G,Miscellaneous/Missing Person (17 & under),,,,RALEIGH,Northeast,2020-03-19T16:44:00Z,2020,3,19,12,Thursday,0.0,0.0,RPD,2020-03-19T21:39:50.320Z
573456,ca04aed1-4572-49e5-82e4-d265aa77e00f,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81G,Miscellaneous/Missing Person (17 & under),,,,RALEIGH,Northeast,2020-03-19T23:59:00Z,2020,3,19,19,Thursday,0.0,0.0,RPD,2020-03-20T01:48:03.213Z
573457,6b569b21-7265-46cb-9a12-ae434da18962,2020-03-20T04:00:48.512Z,RaleighGIS,2020-03-20T04:00:48.512Z,RaleighGIS,,MISCELLANEOUS,81H,Miscellaneous/Missing Person (18 & over),,,,RALEIGH,Southwest,2020-03-19T20:31:00Z,2020,3,19,16,Thursday,0.0,0.0,RPD,2020-03-19T22:17:38.187Z
573666,48a301d1-8948-47e4-ba0a-02e46d3fc0dd,2020-03-26T04:00:28.768Z,RaleighGIS,2020-03-26T04:00:28.768Z,RaleighGIS,P20015942,VANDALISM,80B,All Other/Damage to Property (minor),,4900 BLOCK FOUR SONS CT,RALEIGH,RALEIGH,Southeast,2020-03-25T06:29:00Z,2020,3,25,2,Wednesday,35.7560376750001,-78.557373277,RPD,2020-03-25T19:21:11.860Z
573668,0dbe17d8-4d95-45a7-9f30-3f2e322aebd8,2020-03-26T04:00:28.768Z,RaleighGIS,2020-03-26T04:00:28.768Z,RaleighGIS,P20015949,BURGLARY/COMMERCIAL,30A,Burglary/Commercial or Non-Residential,CRIMES AGAINST PROPERTY,4100 BLOCK LAKE LYNN DR,RALEIGH,RALEIGH,Northwest,2020-03-25T11:25:00Z,2020,3,25,7,Wednesday,35.8778868690001,-78.704000508,RPD,2020-03-25T21:08:52.569Z
573669,1177b41b-6000-495d-9dbc-a5abae3cb039,2020-03-26T04:00:28.768Z,RaleighGIS,2020-03-26T04:00:28.768Z,RaleighGIS,P20015949,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,4100 BLOCK LAKE LYNN DR,RALEIGH,RALEIGH,Northwest,2020-03-25T11:25:00Z,2020,3,25,7,Wednesday,35.8778868690001,-78.704000508,RPD,2020-03-25T21:08:52.569Z
573670,1106c534-b45c-4f80-b2ac-b6f6fe9bef38,2020-03-26T04:00:28.768Z,RaleighGIS,2020-03-26T04:00:28.768Z,RaleighGIS,P20015949,VANDALISM,80B,All Other/Damage to Property (minor),,4100 BLOCK LAKE LYNN DR,RALEIGH,RALEIGH,Northwest,2020-03-25T11:25:00Z,2020,3,25,7,Wednesday,35.8778868690001,-78.704000508,RPD,2020-03-25T21:08:52.569Z
573674,50ab301d-652d-41eb-8eb7-a4e8792f20cc,2020-03-26T04:00:28.768Z,RaleighGIS,2020-03-26T04:00:28.768Z,RaleighGIS,P20015954,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Northeast,2020-03-25T12:21:00Z,2020,3,25,8,Wednesday,35.79857858,-78.562123748,RPD,2020-03-25T19:57:06.297Z
573699,ebb4c65b-07b7-4deb-96f2-3b5d4e90ecec,2020-03-26T04:00:28.768Z,RaleighGIS,2020-03-26T04:00:28.768Z,RaleighGIS,P20016009,STOLEN PROPERTY,52B,Stolen Property/Possess Stolen Vehicle (w/ Arrest),CRIMES AGAINST PROPERTY,100 BLOCK S PETTIGREW ST,RALEIGH,RALEIGH,Southeast,2020-03-25T19:58:00Z,2020,3,25,15,Wednesday,35.7786479260001,-78.620743878,RPD,2020-03-26T02:29:48.807Z
573702,21e0cfdd-1e0d-49c5-8af7-a6f2ceed3a49,2020-03-26T04:00:28.768Z,RaleighGIS,2020-03-26T04:00:28.768Z,RaleighGIS,P20016012,FRAUD,56A,Fraud/False Pretense or Swindle,CRIMES AGAINST PROPERTY,5100 BLOCK N NEW HOPE RD,RALEIGH,RALEIGH,Northeast,2020-03-25T18:54:00Z,2020,3,25,14,Wednesday,35.849915776,-78.580028576,RPD,2020-03-26T02:41:31.277Z
573743,727ad72d-9544-4111-92c8-2bcdbfd83af8,2020-03-26T04:00:28.768Z,RaleighGIS,2020-03-26T04:00:28.768Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southeast,2020-03-25T10:05:00Z,2020,3,25,6,Wednesday,0.0,0.0,RPD,2020-03-25T20:13:50.270Z
573769,f6f4162e-2603-4694-a2a4-b0daf5e9e045,2020-03-26T04:00:28.768Z,RaleighGIS,2020-03-26T04:00:28.768Z,RaleighGIS,,MISCELLANEOUS,81F,Miscellaneous/Mental Commitment,,,,RALEIGH,North,2020-03-25T11:41:00Z,2020,3,25,7,Wednesday,0.0,0.0,RPD,2020-03-25T19:35:29.440Z
573871,821d52b8-6f0f-4954-900c-f0a15a928446,2020-03-27T04:00:22.082Z,RaleighGIS,2020-03-27T04:00:22.082Z,RaleighGIS,P20016076,ASSAULT,25G,Assault/Aggravated,CRIMES AGAINST PERSONS,1500 BLOCK N RALEIGH BLVD,RALEIGH,RALEIGH,Southeast,2020-03-26T04:53:00Z,2020,3,26,0,Thursday,35.796167041,-78.610833476,RPD,2020-03-27T03:13:42.823Z
573872,3f51a420-bccf-4dc8-933b-724111ba0999,2020-03-27T04:00:22.082Z,RaleighGIS,2020-03-27T04:00:22.082Z,RaleighGIS,P20016080,VANDALISM,80B,All Other/Damage to Property (minor),,100 BLOCK E MARTIN ST,RALEIGH,RALEIGH,Downtown,2020-03-26T06:38:00Z,2020,3,26,2,Thursday,35.7768540910001,-78.636766666,RPD,2020-03-26T22:26:19.607Z
573873,d0ce734b-71e6-41e3-8f8f-fe6e8a7e3f90,2020-03-27T04:00:22.082Z,RaleighGIS,2020-03-27T04:00:22.082Z,RaleighGIS,P20016081,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,2600 BLOCK APPLIANCE CT,RALEIGH,RALEIGH,Northeast,2020-03-26T07:04:00Z,2020,3,26,3,Thursday,35.8137291210001,-78.6021385029999,RPD,2020-03-26T09:04:09.263Z
573874,10615afa-11a9-4072-8685-7a9e7f634f94,2020-03-27T04:00:22.082Z,RaleighGIS,2020-03-27T04:00:22.082Z,RaleighGIS,P20016082,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,200 BLOCK FAYETTEVILLE ST,RALEIGH,RALEIGH,Downtown,2020-03-26T07:27:00Z,2020,3,26,3,Thursday,35.777402178,-78.639241939,RPD,2020-03-26T22:28:47.477Z
573876,2bee4ee5-b997-4c36-8988-3bbfbd6fc9f7,2020-03-27T04:00:22.082Z,RaleighGIS,2020-03-27T04:00:22.082Z,RaleighGIS,P20016084,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,1200 BLOCK PLAINVIEW DR,RALEIGH,RALEIGH,Southeast,2020-03-26T06:34:00Z,2020,3,26,2,Thursday,35.796734702,-78.576105916,RPD,2020-03-27T03:13:41.689Z
573880,10389f61-883a-458f-a366-28da3dd1ff29,2020-03-27T04:00:22.082Z,RaleighGIS,2020-03-27T04:00:22.082Z,RaleighGIS,P20016088,MV THEFT,40A,Motor Vehicle Theft,CRIMES AGAINST PROPERTY,3600 BLOCK BRIDEVEIL CT,RALEIGH,RALEIGH,Southeast,2020-03-26T10:22:00Z,2020,3,26,6,Thursday,35.7331735240001,-78.6171961869999,RPD,2020-03-26T22:31:52.193Z
573886,763723b7-fa9c-4bc9-b6ff-f5be4b96dea1,2020-03-27T04:00:22.082Z,RaleighGIS,2020-03-27T04:00:22.082Z,RaleighGIS,P20016096,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,4600 BLOCK WOODRIDGE DR,RALEIGH,RALEIGH,Northwest,2020-03-26T13:52:00Z,2020,3,26,9,Thursday,35.842592956,-78.700822153,RPD,2020-03-26T16:54:05.007Z
573887,f6a35286-30e7-4a25-9223-9d4c2aa20933,2020-03-27T04:00:22.082Z,RaleighGIS,2020-03-27T04:00:22.082Z,RaleighGIS,P20016097,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,300 BLOCK S TARBORO ST,RALEIGH,RALEIGH,Southeast,2020-03-26T13:56:00Z,2020,3,26,9,Thursday,35.7760897360001,-78.622429637,RPD,2020-03-27T00:39:09.097Z
573889,5448da5c-1918-4353-adcb-dfb17fe79b9f,2020-03-27T04:00:22.082Z,RaleighGIS,2020-03-27T04:00:22.082Z,RaleighGIS,P20016100,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,5300 BLOCK THICKET HILL LN,RALEIGH,RALEIGH,Southwest,2020-03-26T14:27:00Z,2020,3,26,10,Thursday,35.8053831560001,-78.733415301,RPD,2020-03-27T00:43:23.820Z
573890,0565f198-24ed-489b-9e22-8898ef104db2,2020-03-27T04:00:22.082Z,RaleighGIS,2020-03-27T04:00:22.082Z,RaleighGIS,P20016101,VANDALISM,80B,All Other/Damage to Property (minor),,1500 BLOCK N RALEIGH BLVD,RALEIGH,RALEIGH,Southeast,2020-03-26T13:45:00Z,2020,3,26,9,Thursday,35.7962774710001,-78.6107753159999,RPD,2020-03-27T00:44:37.867Z
573891,31d4024a-6f62-4445-b44b-7c763ae68e36,2020-03-27T04:00:22.082Z,RaleighGIS,2020-03-27T04:00:22.082Z,RaleighGIS,P20016102,VANDALISM,80B,All Other/Damage to Property (minor),,300 BLOCK S BLOUNT ST,RALEIGH,RALEIGH,Downtown,2020-03-26T14:18:00Z,2020,3,26,10,Thursday,35.7756023430001,-78.636720725,RPD,2020-03-27T00:45:26.117Z
