name,review_count,rating,price,phone,display_phone,category_title
Hong Kong Restaurant,24,3.5,2,19195569505,(919) 556-9505,chinese
JJ China Restaurant,42,3.5,1,19193807168,(919) 380-7168,chinese
Dairy Queen Grill & Chill,34,3.0,1,19194676753,(919) 467-6753,fast food
Taza Grill,79,4.0,1,19198457772,(919) 845-7772,mediterranean
Chilango Tacos & Grill,34,4.5,1,19193073672,(919) 307-3672,mexican
Firebirds Wood Fired Grill,218,3.5,2,19196530111,(919) 653-0111,seafood
LongHorn Steakhouse,84,3.5,2,19193034889,(919) 303-4889,steakhouses
Wendy's,19,2.0,1,19193878640,(919) 387-8640,fast food
Catalan Tapas Bar,80,4.0,-1,19844650607,(984) 465-0607,wine bars
Sugar Buzz Bakery,101,4.0,1,19192387224,(919) 238-7224,bakeries
Tropical Smoothie Cafe,44,3.0,1,19199779506,(919) 977-9506,juice bars & smoothies
La Horchateria,49,4.5,1,19198098201,(919) 809-8201,coffee & tea
Pizza Hut,24,3.0,1,19192674517,(919) 267-4517,chicken wings
The Empanada Factory,164,4.0,1,19842354239,(984) 235-4239,latin american
Saints & Scholars,101,3.5,2,19198788828,(919) 878-8828,irish pub
Rudino's,46,4.0,2,19195696004,(919) 569-6004,pizza
Abbey Road Tavern & Grill,127,3.5,2,19193725383,(919) 372-5383,bars
Wendy's,26,2.0,1,19194603966,(919) 460-3966,fast food
Kababish Cafe,267,4.5,2,19193778794,(919) 377-8794,pakistani
City Barbeque,9,4.0,-1,19197392506,(919) 739-2506,barbeque
Brewery Bhavana,1027,4.5,2,19198299998,(919) 829-9998,dim sum
Red Robin Gourmet Burgers and Brews,127,3.0,2,19198545415,(919) 854-5415,american (traditional)
Sushi Blues Cafe,470,3.0,2,19196648061,(919) 664-8061,sushi bars
Chubby's Tacos,452,4.0,1,19197814480,(919) 781-4480,mexican
Gooey's American Grille,136,4.0,1,19197615191,(919) 761-5191,american (traditional)
Wow Bao,3,1.5,-1,19197615191,(919) 761-5191,food delivery services
Bahama Breeze,444,3.5,2,19198726330,(919) 872-6330,seafood
Waffle House,16,2.0,1,19192174112,(919) 217-4112,breakfast & brunch
Bittersweet,349,4.5,2,19199773829,(919) 977-3829,coffee & tea
Dos Taquitos,217,4.0,2,19197873373,(919) 787-3373,mexican
Dos Taquitos,166,3.5,2,19197873373,(919) 787-3373,mexican
Food Lion,18,3.5,2,19194694195,(919) 469-4195,grocery
Hardee's,25,2.0,1,19197814332,(919) 781-4332,fast food
Watkins Grill,83,4.0,1,19198340467,(919) 834-0467,breakfast & brunch
Vivo Ristorante Pizzeria,315,4.5,2,19198456700,(919) 845-6700,italian
Golden Corral Buffet & Grill,46,3.0,2,19198720500,(919) 872-0500,buffets
Jersey Mike's Subs,8,3.0,1,19194610660,(919) 461-0660,fast food
Lunch Box Deli,47,4.5,1,19198727882,(919) 872-7882,delis
Bojangles,26,3.0,1,19198213735,(919) 821-3735,fast food
Upper Deck Sports Pub,31,3.5,2,19194601786,(919) 460-1786,sports bars
Buffalo Brothers Pizza & Wing,124,3.5,2,19198784800,(919) 878-4800,american (traditional)
Starbucks,5,4.0,-1,19197819848,(919) 781-9848,coffee & tea
Target,55,3.5,2,19197819848,(919) 781-9848,department stores
International Foods,11,3.5,1,19198502400,(919) 850-2400,grocery
Boulevard Pizza,42,4.0,2,19193650040,(919) 365-0040,pizza
Crema,6,3.5,-1,19198347279,(919) 834-7279,coffee & tea
Amorino Gelato,261,4.5,2,19192394411,(919) 239-4411,desserts
Jersey Mike's Subs,2,5.0,-1,19198787827,(919) 878-7827,delis
Jersey Mike's Subs,23,3.0,2,19198787827,(919) 878-7827,sandwiches
Sullivan's Steakhouse,463,3.5,3,19198332888,(919) 833-2888,bars
McDonald's,8,3.0,1,19193800906,(919) 380-0906,burgers
Your Pie,35,4.0,-1,19842007304,(984) 200-7304,pizza
McDonald's,12,3.0,1,19192316205,(919) 231-6205,fast food
Carrabba's Italian Grill,145,3.0,2,19198710001,(919) 871-0001,italian
Sports Page,28,3.5,1,19192663130,(919) 266-3130,burgers
The Rockford,259,4.0,2,19198219020,(919) 821-9020,sandwiches
Las Margaritas Mexican Restaurant,98,4.0,2,19195568319,(919) 556-8319,mexican
Taqueria La Herradura,7,3.5,-1,19194651435,(919) 465-1435,mexican
Hyatt Place North Raleigh-Midtown,69,3.0,2,19198779997,(919) 877-9997,hotels
Perry's Steakhouse & Grille - Raleigh,154,3.5,-1,19198274158,(919) 827-4158,seafood
White Oak Grill & Lounge,11,4.0,1,19197790710,(919) 779-0710,breakfast & brunch
Starbucks,42,3.5,2,19194819124,(919) 481-9124,coffee & tea
Texas Roadhouse,203,3.5,2,19195771900,(919) 577-1900,american (traditional)
Jimmy John's,3,2.5,-1,19195670954,(919) 567-0954,fast food
Jasmin & Olivz Mediterranean,231,4.0,2,19194691112,(919) 469-1112,mediterranean
Wild Wing Cafe,216,3.0,2,19199572000,(919) 957-2000,chicken wings
Cappolla's Pizza and Grill of Cary,103,3.5,1,19198547777,(919) 854-7777,pizza
Kō Än,92,4.5,2,19196779229,(919) 677-9229,asian fusion
ãn,255,4.0,3,19196779229,(919) 677-9229,asian fusion
Bottles & Cans,37,5.0,2,19199070852,(919) 907-0852,beer bar
Polar Ice House,15,3.5,-1,19194531500,(919) 453-1500,skating rinks
Sheetz,38,4.0,1,19198400466,(919) 840-0466,convenience stores
Tazza Kitchen Stone Creek Village,210,4.0,2,19196518281,(919) 651-8281,pizza
Garland,277,4.5,2,19198336886,(919) 833-6886,asian fusion
Bruegger's Bagels,31,3.0,2,19198510906,(919) 851-0906,bagels
Fiesta Mexicana North Raleigh,70,3.5,2,19194531266,(919) 453-1266,mexican
Norse Brewing,60,4.5,-1,19195544555,(919) 554-4555,breweries
La Foresta Italian Cafe & Pizzeria,56,3.5,2,19195544555,(919) 554-4555,italian
Alpaca Peruvian Charcoal Chicken,414,4.5,1,19193789259,(919) 378-9259,latin american
Cafe Capistrano,116,3.5,2,19198721127,(919) 872-1127,mexican
Holiday Inn Hotel & Suites Raleigh-Cary,25,3.5,2,19198511220,(919) 851-1220,venues & event spaces
Tony's Pizza,75,3.5,1,19195713588,(919) 571-3588,pizza
Woodland Terrace,6,3.5,-1,19194650356,(919) 465-0356,assisted living facilities
Taco Bell,38,2.0,1,19197879805,(919) 787-9805,mexican
Armadillo Grill,177,3.5,1,19195460555,(919) 546-0555,mexican
Chili's,96,3.0,2,19197711700,(919) 771-1700,american (traditional)
Chili's,121,2.5,2,19194057100,(919) 405-7100,american (traditional)
Olive Garden Italian Restaurant,27,3.5,-1,19194060183,(919) 406-0183,salad
Rudino's Pizza & Grinders,38,3.5,2,19196618008,(919) 661-8008,pizza
Side Street Restaurant,53,4.5,1,19198284927,(919) 828-4927,sandwiches
Casa Carbone Ristorante Italiano,143,4.0,2,19197818750,(919) 781-8750,italian
Cup A Joe,161,3.5,1,19198289665,(919) 828-9665,coffee & tea
Char-Grill,40,4.0,1,19199549556,(919) 954-9556,burgers
Chick-fil-A,77,2.5,1,19193032377,(919) 303-2377,fast food
Golden China,16,2.5,1,19198779688,(919) 877-9688,chinese
D & S Cafeteria,75,3.5,1,19194628404,(919) 462-8404,southern
Burger King,6,1.5,1,19196617718,(919) 661-7718,burgers
Asian Bistro,126,4.0,2,19194358880,(919) 435-8880,sushi bars
Papa's Subs & Pizza,45,3.0,1,19195571919,(919) 557-1919,pizza
Flavors Kitchen,123,4.5,2,19193889432,(919) 388-9432,chinese
Mizu Kitchen,7,3.5,-1,19193889432,(919) 388-9432,asian fusion
Publix - Cary,84,4.0,2,19194602082,(919) 460-2082,grocery
McDonald's,15,1.5,1,19198780701,(919) 878-0701,fast food
Charlie's Kabob Grill,115,4.5,1,19194536284,(919) 453-6284,mediterranean
Lowes Foods,12,3.0,2,19193635376,(919) 363-5376,grocery
Bob Evans,74,2.5,1,19198063396,(919) 806-3396,american (traditional)
Backyard Burgers,88,3.5,2,19198477098,(919) 847-7098,burgers
Back Yard Burgers,2,3.5,2,19198477098,(919) 847-7098,burgers
Tacos Mexico Restaurant,89,3.5,1,19193628074,(919) 362-8074,mexican
Smithfield's Chicken 'N Bar-B-Q,43,3.5,1,19194888388,(919) 488-8388,barbeque
Bruegger's Bagels,41,2.0,1,19198281416,(919) 828-1416,bagels
Chick-fil-A,58,3.5,1,19196781444,(919) 678-1444,fast food
Harrison Square,1,3.0,-1,19196781444,(919) 678-1444,shopping centers
Hibernian Restaurant & Pub,269,3.5,2,19198332258,(919) 833-2258,irish
Five Star,226,3.5,2,19198333311,(919) 833-3311,chinese
Marco's Pizza,31,3.5,1,19198477775,(919) 847-7775,pizza
Simply Crepes Raleigh,372,3.5,2,19193222327,(919) 322-2327,creperies
Mizu,140,4.0,2,19194532875,(919) 453-2875,sushi bars
Taco Bell,13,4.5,1,19198037234,(919) 803-7234,mexican
El Lobo Mexican Restaurant,48,3.5,2,19195579540,(919) 557-9540,mexican
Chick-fil-A,58,2.5,1,19194669525,(919) 466-9525,fast food
The Capital Grille,254,4.0,3,19197873901,(919) 787-3901,steakhouses
Courtyard by Marriott Raleigh Cary/Parkside Town Commons,9,4.5,-1,19196591250,(919) 659-1250,hotels
Aroma Korea,159,4.5,2,19196502696,(919) 650-2696,korean
Mayflower Seafood Restaurant,108,2.5,2,19198759007,(919) 875-9007,seafood
Starbucks,12,2.0,-1,19199063618,(919) 906-3618,coffee & tea
Subway,8,2.5,1,19198468161,(919) 846-8161,sandwiches
Marco's Pizza,6,4.0,-1,19199161500,(919) 916-1500,pizza
Panera Bread,51,3.0,2,19198619300,(919) 861-9300,sandwiches
Asia Express Hibachi & Wings,26,3.0,-1,19195628988,(919) 562-8988,chinese
Sheetz,12,3.5,1,19195566221,(919) 556-6221,convenience stores
Manhattan Pizza,40,4.0,-1,19193676667,(919) 367-6667,pizza
Vita Vite Midtown,37,4.0,2,19193220649,(919) 322-0649,wine bars
Subway,3,2.0,1,19195543511,(919) 554-3511,sandwiches
Sean's Shack,5,5.0,-1,19198726669,(919) 872-6669,breakfast & brunch
Steak ’n Shake,95,2.5,1,19198726669,(919) 872-6669,american (traditional)
Starbucks,93,2.5,2,19199579587,(919) 957-9587,coffee & tea
Wang's Kitchen,14,3.0,1,19197920788,(919) 792-0788,chinese
Port City Java,2,4.5,1,19195133226,(919) 513-3226,coffee & tea
Mike's Italian Kitchen,104,3.5,2,19193738922,(919) 373-8922,italian
Target,20,4.5,2,19197729065,(919) 772-9065,department stores
Starbucks,5,4.0,2,19197729065,(919) 772-9065,coffee & tea
Wang's Kitchen,4,3.5,-1,19198320706,(919) 832-0706,chinese
Sheetz,12,3.0,1,19192122506,(919) 212-2506,gas stations
Jerry's Grill,19,4.0,1,19198327561,(919) 832-7561,breakfast & brunch
PDQ Raleigh,152,4.0,1,19198031171,(919) 803-1171,fast food
Tobacco Road Sports Cafe & Brewery,143,3.5,2,19193018793,(919) 301-8793,sports bars
Buffaloe Lanes Family Bowling Center - Cary,32,3.5,-1,19194688684,(919) 468-8684,bowling
Honey Baked Ham Company,23,3.0,2,19198541222,(919) 854-1222,meat shops
Thai Villa,180,4.0,2,19194629010,(919) 462-9010,thai
Piggly Wiggly,1,3.0,-1,19192694111,(919) 269-4111,grocery
Carlie C's IGA,1,1.0,-1,19192694111,(919) 269-4111,grocery
Marco's Pizza,29,3.5,1,19195706006,(919) 570-6006,pizza
Dan Sushi & Hibachi,98,4.5,1,19195778000,(919) 577-8000,japanese
Verizon Wireless,1,5.0,-1,19195778000,(919) 577-8000,mobile home repair
The Provincial,187,4.0,2,19193725921,(919) 372-5921,american (new)
Applebee's Grill + Bar,98,2.5,2,19195449771,(919) 544-9771,american (traditional)
Brigs of Wake Forest,131,4.0,2,19195568422,(919) 556-8422,breakfast & brunch
Wendy's,20,2.5,1,19193679483,(919) 367-9483,fast food
Totopos Street Food And Tequila,600,4.0,2,19196783449,(919) 678-3449,mexican
Nail Kitchen,24,4.0,2,19199007973,(919) 900-7973,nail salons
Jersey Mike's Subs,18,3.0,2,19193636453,(919) 363-6453,sandwiches
Texas Roadhouse,219,3.5,2,19195692119,(919) 569-2119,steakhouses
Thai Lotus,145,4.5,2,19842297333,(984) 229-7333,thai
Pearl Chinese Restaurant,109,3.5,1,19192338776,(919) 233-8776,chinese
McDonald's,24,2.0,1,19192696650,(919) 269-6650,fast food
Waffle House,35,2.5,1,19198621905,(919) 862-1905,breakfast & brunch
Alpaca Peruvian Charcoal Chicken,120,4.0,1,19192787724,(919) 278-7724,peruvian
Baskin Robbins,11,1.5,-1,19194694788,(919) 469-4788,ice cream & frozen yogurt
Dunkin',62,1.5,1,19194694788,(919) 469-4788,donuts
Awaze Ethiopian & Eritrean Cuisine,175,4.5,2,19193772599,(919) 377-2599,ethiopian
Biaggi's Ristorante Italiano,62,4.0,2,19194687229,(919) 468-7229,italian
Lugano Ristorante,304,4.0,2,19194687229,(919) 468-7229,italian
Subway,7,3.5,1,19195625700,(919) 562-5700,sandwiches
Rex Healthcare,2,4.5,-1,19195625700,(919) 562-5700,family practice
New China Chef,31,4.0,1,19193638885,(919) 363-8885,chinese
Aviator Brewing Company Tap House,215,3.0,2,19195528826,(919) 552-8826,breweries
Harris Teeter,15,3.0,2,19198704980,(919) 870-4980,grocery
Applebee's Grill + Bar,54,3.0,2,19192665939,(919) 266-5939,american (traditional)
Panera Bread,56,3.0,2,19193370020,(919) 337-0020,salad
Lin's Garden,32,3.5,1,19195568066,(919) 556-8066,chinese
Mirchi’s Indian Kitchen & Bar,33,4.5,2,19196503007,(919) 650-3007,indian
Long John Silver's,4,3.0,-1,19192664096,(919) 266-4096,seafood
KFC,9,2.5,1,19192664096,(919) 266-4096,fast food
Yin Dee,182,4.5,1,19192373023,(919) 237-3023,laotian
Hampton Inn Raleigh/Garner,11,3.5,2,19197726500,(919) 772-6500,hotels
University Towers,2,3.0,-1,19193273800,(919) 327-3800,university housing
Bruegger's Bagels,54,3.0,1,19194635563,(919) 463-5563,bagels
Buffaloe Lanes South Family Bowling Center,9,3.5,-1,19197791888,(919) 779-1888,bowling
Wendy's,28,2.0,1,19198544491,(919) 854-4491,burgers
Penn Station East Coast Subs - Cary,41,3.5,1,19192341342,(919) 234-1342,sandwiches
Shish Kabob,31,4.0,1,19198463600,(919) 846-3600,mediterranean
Xenos Mediterranean Grill,2,5.0,-1,19198463600,(919) 846-3600,mediterranean
Aversboro Restaurant and Sports Bar,40,3.5,2,19197796661,(919) 779-6661,sandwiches
Hyatt House RDU Brier Creek,17,4.0,1,19194057001,(919) 405-7001,hotels
Hibachi China Buffet,152,2.5,2,19193881686,(919) 388-1686,chinese
Tonbo Ramen,312,4.0,2,19199773625,(919) 977-3625,ramen
First Watch,270,4.0,2,19196558005,(919) 655-8005,breakfast & brunch
Crafty Crab,40,4.0,-1,19198905336,(919) 890-5336,seafood
Hooters,64,3.0,2,19198509882,(919) 850-9882,american (traditional)
China Star Cafe,49,3.0,1,19197811448,(919) 781-1448,chinese
Ktown Market,101,4.5,2,19195105999,(919) 510-5999,korean
K-town Market,2,3.5,-1,19195105999,(919) 510-5999,grocery
Tony's Taps & Oyster,20,3.5,-1,19192341600,(919) 234-1600,seafood
Wingstop,16,2.5,-1,19192309464,(919) 230-9464,chicken wings
Wings and Turkey Bar-B-Q,12,1.5,-1,19199008558,(919) 900-8558,chicken wings
CO,197,4.0,2,19192582070,(919) 258-2070,asian fusion
Capriotti's Sandwich Shop,43,4.0,-1,19199328882,(919) 932-8882,sandwiches
Kickback Jack's,172,3.0,2,19198035068,(919) 803-5068,american (traditional)
Bean Sprouts Cafe,5,4.0,-1,19198571108,(919) 857-1108,cafes
Pogo Cafe,29,3.5,1,19198571108,(919) 857-1108,fast food
Alexander's Mediterranean Cuisine,172,4.5,2,19197791183,(919) 779-1183,mediterranean
China Garden,5,3.0,-1,19197791183,(919) 779-1183,chinese
Pho Super 9,187,3.5,2,19198781599,(919) 878-1599,vietnamese
Bojangles'famous Chicken'n Biscuits,27,2.5,1,19198725820,(919) 872-5820,fast food
Spirits Pub & Grub,157,4.0,2,19194627001,(919) 462-7001,pubs
Hampton Inn Raleigh/Durham-Airport,20,4.0,2,19194621620,(919) 462-1620,hotels
Burger King,4,1.0,1,19192313008,(919) 231-3008,burgers
Cake Town Bakery,5,5.0,-1,19193738226,(919) 373-8226,bakeries
Tropical Smoothie Cafe,75,3.0,1,19199165190,(919) 916-5190,juice bars & smoothies
Taco Bell,14,2.0,1,19198034328,(919) 803-4328,fast food
Terrace Dining Room,7,3.5,2,19195154343,(919) 515-4343,american (traditional)
Backfins Crab House,227,4.0,2,19195628500,(919) 562-8500,seafood
Jamaican Grille,75,4.0,1,19198730200,(919) 873-0200,caribbean
Starbucks,43,3.0,2,19195570533,(919) 557-0533,coffee & tea
Papa John's Pizza,9,1.5,1,19194215555,(919) 421-5555,pizza
Wendy's,14,1.5,1,19193635748,(919) 363-5748,fast food
Seagate Seafood & Sushi,66,4.0,2,19842004766,(984) 200-4766,sushi bars
Hibachi Bowl,35,4.0,1,19198032267,(919) 803-2267,japanese
Salt & Lime Cabo Grill,1059,4.5,2,19198722230,(919) 872-2230,seafood
Deja Brew Coffee House,112,4.0,1,19192394612,(919) 239-4612,coffee & tea
Grocery Boy Junior Number 24,1,2.0,2,19197725018,(919) 772-5018,grocery
Moe's Southwest Grill,55,2.0,1,19196646637,(919) 664-6637,tex-mex
Starbucks,32,3.0,1,19196776104,(919) 677-6104,coffee & tea
Subway,6,4.0,1,19192170008,(919) 217-0008,sandwiches
El Senor,96,3.5,1,19192610808,(919) 261-0808,mexican
Devils Ridge Golf Club,4,3.0,-1,19195576100,(919) 557-6100,golf
Raleigh Greek Festival,11,3.5,-1,19197814548,(919) 781-4548,festivals
Sushi Siam,98,4.0,2,19192638241,(919) 263-8241,sushi bars
Sushi Siam,1,1.0,-1,19192638241,(919) 263-8241,sushi bars
Rise Southern Biscuits & Righteous Chicken,192,3.5,1,19193770385,(919) 377-0385,donuts
Panda King,42,3.5,1,19195549666,(919) 554-9666,chinese
Pizza Hut,11,3.0,1,19197811133,(919) 781-1133,chicken wings
Pizza Hut,12,1.5,1,19197811133,(919) 781-1133,pizza
Taste Vietnamese Cuisine,424,4.0,2,19192346385,(919) 234-6385,vietnamese
Dairy Queen,9,3.5,1,19195673738,(919) 567-3738,ice cream & frozen yogurt
Sola Coffee Cafe,490,4.5,1,19198038983,(919) 803-8983,coffee & tea
Red Pepper Asian,312,4.5,2,19195941006,(919) 594-1006,malaysian
Harris Teeter,21,3.5,2,19194671259,(919) 467-1259,grocery
Betel Indian Kitchen,74,4.0,2,19192346281,(919) 234-6281,indian
5 Hot Chillies Indian Cuisine,12,4.0,2,19192346281,(919) 234-6281,indian
Pista House,26,3.5,2,19192346281,(919) 234-6281,indian
Spice & Curry,62,3.0,2,19192346281,(919) 234-6281,indian
Mi Cancun,212,4.0,2,19199773355,(919) 977-3355,mexican
El Cerro Bar & Grill,7,3.5,2,19199773355,(919) 977-3355,mexican
Flowers Crossroads Dental,2,3.0,-1,19195855333,(919) 585-5333,general dentistry
Linus & Pepper's,101,4.5,2,19198333866,(919) 833-3866,sandwiches
Virgil's Cocktails and Cocina,205,4.0,2,19198333866,(919) 833-3866,mexican
The Merchant NC,9,4.0,-1,19198333866,(919) 833-3866,cocktail bars
Level Up Kitchen & Barcadium,69,3.5,2,19198333866,(919) 833-3866,arcades
Barcelona Wine Bar Dillon,235,4.5,2,19198085400,(919) 808-5400,tapas/small plates
Noodles & Company,90,3.5,1,19198061330,(919) 806-1330,noodles
Los Tres Magueyes,180,3.5,2,19194849258,(919) 484-9258,mexican
Aloft Raleigh-Durham Airport Brier Creek,52,3.5,2,19199578523,(919) 957-8523,hotels
W XYZ Bar,6,3.5,2,19199578523,(919) 957-8523,venues & event spaces
Trophy Brewing,534,4.0,2,19198034849,(919) 803-4849,bars
Jersey Mike's Subs,30,2.5,1,19194618100,(919) 461-8100,sandwiches
Seasons 52,346,4.0,2,19197873052,(919) 787-3052,american (new)
Vida Dulce,11,4.0,-1,19192954190,(919) 295-4190,desserts
Hummus Cafe,177,4.0,1,19196501601,(919) 650-1601,mediterranean
Wegmans,45,4.0,-1,19194150210,(919) 415-0210,grocery
Cha House,63,4.5,1,19195941980,(919) 594-1980,bubble tea
Subway,2,2.0,1,19197722000,(919) 772-2000,sandwiches
Mellow Mushroom - Cary,243,3.5,2,19194637779,(919) 463-7779,pizza
Buffalo Wild Wings,121,2.5,2,19192172559,(919) 217-2559,chicken wings
Brixx Wood Fired Pizza + Craft Bar,321,3.5,2,19192460640,(919) 246-0640,pizza
QDOBA Mexican Eats,42,3.5,1,19197819220,(919) 781-9220,fast food
Rookies Sports Bar,16,3.0,-1,19193902503,(919) 390-2503,american (new)
Marco’s Pizza,12,4.0,-1,19194465555,(919) 446-5555,pizza
Sam's Club,18,3.0,2,19192636134,(919) 263-6134,grocery
SoBol - Cary,3,4.0,-1,19194391777,(919) 439-1777,juice bars & smoothies
El Caracol Mexican Grill,19,4.5,-1,19199779968,(919) 977-9968,mexican
Fusion Nine,28,4.5,2,19844650060,(984) 465-0060,asian fusion
Home2 Suites by Hilton Raleigh Durham Airport RTP,9,4.0,-1,19197971370,(919) 797-1370,hotels
Sushi O Bistro and Sushi Bar,237,4.0,2,19198388868,(919) 838-8868,sushi bars
China O Bistro & Bar,9,3.5,-1,19198388868,(919) 838-8868,szechuan
"The StateView Hotel, Autograph Collection",46,3.5,2,19197430055,(919) 743-0055,hotels
Namoli's NY Pizzeria,147,4.0,1,19193034888,(919) 303-4888,pizza
Dunkin',59,1.5,1,19192850958,(919) 285-0958,donuts
Rosalini's Pizza And Subs,54,4.0,2,19194531466,(919) 453-1466,pizza
Snoopy's Hot Dogs & More,45,3.5,1,19198763775,(919) 876-3775,hot dogs
Subway,3,3.5,1,19198280009,(919) 828-0009,sandwiches
Bawarchi Grill & Spirits,117,4.5,2,19193639000,(919) 363-9000,indian
